respID,qID,altID,attID,attribute
3883,3,4,1,Certified Pre-Owned (CPO) vehicle
3883,3,5,5,Where was the vehicle previously used?
3883,4,1,8,Return window
3883,4,2,4,Vehicle history report available
3883,4,3,7,Vehicle warranty
3883,4,4,12,Mileage on the vehicle
3883,4,5,13,Purchase price
3883,5,1,16,Interior/exterior condition
3883,5,2,6,Vehicle fuel efficiency
3883,5,3,1,Certified Pre-Owned (CPO) vehicle
3883,5,4,4,Vehicle history report available
3883,5,5,2,Brand/Make
3883,6,1,14,Vehicle seating capacity
3883,6,2,3,Number of previous owners
3883,6,3,5,Where was the vehicle previously used?
3883,6,4,10,Pre-purchase independent inspection
3883,6,5,8,Return window
3884,1,1,13,Purchase price
3884,1,2,16,Interior/exterior condition
3884,1,3,9,Pre-approved loan for the vehicle
3884,1,4,15,Vehicle age
3884,1,5,8,Return window
3884,2,1,12,Mileage on the vehicle
3884,2,2,4,Vehicle history report available
3884,2,3,14,Vehicle seating capacity
3884,2,4,1,Certified Pre-Owned (CPO) vehicle
3884,2,5,11,Test-driving the vehicle
3884,3,1,2,Brand/Make
3884,3,2,10,Pre-purchase independent inspection
3884,3,3,6,Vehicle fuel efficiency
3884,3,4,5,Where was the vehicle previously used?
3884,3,5,17,Cargo space
3884,4,1,7,Vehicle warranty
3884,4,2,3,Number of previous owners
3884,4,3,4,Vehicle history report available
3884,4,4,2,Brand/Make
3884,4,5,12,Mileage on the vehicle
3884,5,1,9,Pre-approved loan for the vehicle
3884,5,2,10,Pre-purchase independent inspection
3884,5,3,5,Where was the vehicle previously used?
3884,5,4,17,Cargo space
3884,5,5,13,Purchase price
3884,6,1,15,Vehicle age
3884,6,2,3,Number of previous owners
3884,6,3,7,Vehicle warranty
3884,6,4,16,Interior/exterior condition
3884,6,5,6,Vehicle fuel efficiency
3885,1,1,10,Pre-purchase independent inspection
3885,1,2,7,Vehicle warranty
3885,1,3,6,Vehicle fuel efficiency
3885,1,4,1,Certified Pre-Owned (CPO) vehicle
3885,1,5,3,Number of previous owners
3885,2,1,8,Return window
3885,2,2,13,Purchase price
3885,2,3,5,Where was the vehicle previously used?
3885,2,4,2,Brand/Make
3885,2,5,11,Test-driving the vehicle
3885,3,1,4,Vehicle history report available
3885,3,2,16,Interior/exterior condition
3885,3,3,9,Pre-approved loan for the vehicle
3885,3,4,15,Vehicle age
3885,3,5,17,Cargo space
3885,4,1,14,Vehicle seating capacity
3885,4,2,12,Mileage on the vehicle
3885,4,3,6,Vehicle fuel efficiency
3885,4,4,16,Interior/exterior condition
3885,4,5,10,Pre-purchase independent inspection
3885,5,1,9,Pre-approved loan for the vehicle
3885,5,2,12,Mileage on the vehicle
3885,5,3,8,Return window
3885,5,4,4,Vehicle history report available
3885,5,5,13,Purchase price
3885,6,1,7,Vehicle warranty
3885,6,2,15,Vehicle age
3885,6,3,1,Certified Pre-Owned (CPO) vehicle
3885,6,4,2,Brand/Make
3885,6,5,5,Where was the vehicle previously used?
3887,1,1,4,Vehicle history report available
3887,1,2,2,Brand/Make
3887,1,3,6,Vehicle fuel efficiency
3887,1,4,8,Return window
3887,1,5,14,Vehicle seating capacity
3887,2,1,17,Cargo space
3887,2,2,10,Pre-purchase independent inspection
3887,2,3,13,Purchase price
3887,2,4,9,Pre-approved loan for the vehicle
3887,2,5,15,Vehicle age
3887,3,1,12,Mileage on the vehicle
3887,3,2,5,Where was the vehicle previously used?
3887,3,3,7,Vehicle warranty
3887,3,4,1,Certified Pre-Owned (CPO) vehicle
3887,3,5,16,Interior/exterior condition
3887,4,1,3,Number of previous owners
3887,4,2,11,Test-driving the vehicle
3887,4,3,6,Vehicle fuel efficiency
3887,4,4,15,Vehicle age
3887,4,5,5,Where was the vehicle previously used?
3887,5,1,9,Pre-approved loan for the vehicle
3887,5,2,17,Cargo space
3887,5,3,11,Test-driving the vehicle
3887,5,4,4,Vehicle history report available
3887,5,5,2,Brand/Make
3887,6,1,12,Mileage on the vehicle
3887,6,2,3,Number of previous owners
3887,6,3,8,Return window
3887,6,4,16,Interior/exterior condition
3887,6,5,14,Vehicle seating capacity
3888,1,1,13,Purchase price
3888,1,2,16,Interior/exterior condition
3888,1,3,17,Cargo space
3888,1,4,10,Pre-purchase independent inspection
3888,1,5,12,Mileage on the vehicle
3888,2,1,4,Vehicle history report available
3888,2,2,5,Where was the vehicle previously used?
3888,2,3,1,Certified Pre-Owned (CPO) vehicle
3888,2,4,3,Number of previous owners
3888,2,5,11,Test-driving the vehicle
3888,3,1,9,Pre-approved loan for the vehicle
3888,3,2,2,Brand/Make
3888,3,3,15,Vehicle age
3888,3,4,8,Return window
3888,3,5,14,Vehicle seating capacity
3888,4,1,7,Vehicle warranty
3888,4,2,6,Vehicle fuel efficiency
3888,4,3,4,Vehicle history report available
3888,4,4,2,Brand/Make
3888,4,5,3,Number of previous owners
3888,5,1,9,Pre-approved loan for the vehicle
3888,5,2,6,Vehicle fuel efficiency
3888,5,3,1,Certified Pre-Owned (CPO) vehicle
3888,5,4,7,Vehicle warranty
3888,5,5,5,Where was the vehicle previously used?
3888,6,1,13,Purchase price
3888,6,2,14,Vehicle seating capacity
3888,6,3,11,Test-driving the vehicle
3888,6,4,10,Pre-purchase independent inspection
3888,6,5,17,Cargo space
3889,1,1,15,Vehicle age
3889,1,2,9,Pre-approved loan for the vehicle
3889,1,3,4,Vehicle history report available
3889,1,4,2,Brand/Make
3889,1,5,16,Interior/exterior condition
3889,2,1,6,Vehicle fuel efficiency
3889,2,2,1,Certified Pre-Owned (CPO) vehicle
3889,2,3,17,Cargo space
3889,2,4,11,Test-driving the vehicle
3889,2,5,10,Pre-purchase independent inspection
3889,3,1,3,Number of previous owners
3889,3,2,12,Mileage on the vehicle
3889,3,3,13,Purchase price
3889,3,4,5,Where was the vehicle previously used?
3889,3,5,14,Vehicle seating capacity
3889,4,1,8,Return window
3889,4,2,7,Vehicle warranty
3889,4,3,10,Pre-purchase independent inspection
3889,4,4,14,Vehicle seating capacity
3889,4,5,3,Number of previous owners
3889,5,1,7,Vehicle warranty
3889,5,2,9,Pre-approved loan for the vehicle
3889,5,3,4,Vehicle history report available
3889,5,4,5,Where was the vehicle previously used?
3889,5,5,17,Cargo space
3889,6,1,13,Purchase price
3889,6,2,11,Test-driving the vehicle
3889,6,3,15,Vehicle age
3889,6,4,1,Certified Pre-Owned (CPO) vehicle
3889,6,5,12,Mileage on the vehicle
3893,1,1,14,Vehicle seating capacity
3893,1,2,3,Number of previous owners
3893,1,3,16,Interior/exterior condition
3893,1,4,10,Pre-purchase independent inspection
3893,1,5,11,Test-driving the vehicle
3893,2,1,6,Vehicle fuel efficiency
3893,2,2,2,Brand/Make
3893,2,3,4,Vehicle history report available
3893,2,4,12,Mileage on the vehicle
3893,2,5,17,Cargo space
3893,3,1,15,Vehicle age
3893,3,2,7,Vehicle warranty
3893,3,3,13,Purchase price
3893,3,4,8,Return window
3893,3,5,9,Pre-approved loan for the vehicle
3893,4,1,1,Certified Pre-Owned (CPO) vehicle
3893,4,2,5,Where was the vehicle previously used?
3893,4,3,3,Number of previous owners
3893,4,4,16,Interior/exterior condition
3893,4,5,12,Mileage on the vehicle
3893,5,1,7,Vehicle warranty
3893,5,2,13,Purchase price
3893,5,3,15,Vehicle age
3893,5,4,4,Vehicle history report available
3893,5,5,9,Pre-approved loan for the vehicle
3893,6,1,1,Certified Pre-Owned (CPO) vehicle
3893,6,2,8,Return window
3893,6,3,6,Vehicle fuel efficiency
3893,6,4,5,Where was the vehicle previously used?
3893,6,5,2,Brand/Make
3895,1,1,15,Vehicle age
3895,1,2,13,Purchase price
3895,1,3,1,Certified Pre-Owned (CPO) vehicle
3895,1,4,16,Interior/exterior condition
3895,1,5,12,Mileage on the vehicle
3895,2,1,17,Cargo space
3895,2,2,5,Where was the vehicle previously used?
3895,2,3,14,Vehicle seating capacity
3895,2,4,9,Pre-approved loan for the vehicle
3895,2,5,2,Brand/Make
3895,3,1,8,Return window
3895,3,2,7,Vehicle warranty
3895,3,3,4,Vehicle history report available
3895,3,4,10,Pre-purchase independent inspection
3895,3,5,6,Vehicle fuel efficiency
3895,4,1,11,Test-driving the vehicle
3895,4,2,3,Number of previous owners
3895,4,3,4,Vehicle history report available
3895,4,4,17,Cargo space
3895,4,5,8,Return window
3895,5,1,2,Brand/Make
3895,5,2,12,Mileage on the vehicle
3895,5,3,1,Certified Pre-Owned (CPO) vehicle
3895,5,4,3,Number of previous owners
3895,5,5,10,Pre-purchase independent inspection
3895,6,1,5,Where was the vehicle previously used?
3895,6,2,9,Pre-approved loan for the vehicle
3895,6,3,7,Vehicle warranty
3895,6,4,14,Vehicle seating capacity
3895,6,5,6,Vehicle fuel efficiency
3896,1,1,5,Where was the vehicle previously used?
3896,1,2,4,Vehicle history report available
3896,1,3,3,Number of previous owners
3896,1,4,17,Cargo space
3896,1,5,16,Interior/exterior condition
3896,2,1,1,Certified Pre-Owned (CPO) vehicle
3896,2,2,2,Brand/Make
3896,2,3,6,Vehicle fuel efficiency
3896,2,4,12,Mileage on the vehicle
3896,2,5,11,Test-driving the vehicle
3896,3,1,13,Purchase price
3896,3,2,8,Return window
3896,3,3,10,Pre-purchase independent inspection
3896,3,4,9,Pre-approved loan for the vehicle
3896,3,5,15,Vehicle age
3896,4,1,14,Vehicle seating capacity
3896,4,2,7,Vehicle warranty
3896,4,3,11,Test-driving the vehicle
3896,4,4,10,Pre-purchase independent inspection
3896,4,5,5,Where was the vehicle previously used?
3896,5,1,4,Vehicle history report available
3896,5,2,1,Certified Pre-Owned (CPO) vehicle
3896,5,3,12,Mileage on the vehicle
3896,5,4,17,Cargo space
3896,5,5,13,Purchase price
3896,6,1,2,Brand/Make
3896,6,2,15,Vehicle age
3896,6,3,6,Vehicle fuel efficiency
3896,6,4,7,Vehicle warranty
3896,6,5,8,Return window
3897,1,1,14,Vehicle seating capacity
3897,1,2,15,Vehicle age
3897,1,3,11,Test-driving the vehicle
3897,1,4,1,Certified Pre-Owned (CPO) vehicle
3897,1,5,7,Vehicle warranty
3897,2,1,3,Number of previous owners
3897,2,2,4,Vehicle history report available
3897,2,3,6,Vehicle fuel efficiency
3897,2,4,8,Return window
3897,2,5,12,Mileage on the vehicle
3897,3,1,13,Purchase price
3897,3,2,17,Cargo space
3897,3,3,9,Pre-approved loan for the vehicle
3897,3,4,5,Where was the vehicle previously used?
3897,3,5,10,Pre-purchase independent inspection
3897,4,1,2,Brand/Make
3897,4,2,16,Interior/exterior condition
3897,4,3,5,Where was the vehicle previously used?
3897,4,4,8,Return window
3897,4,5,14,Vehicle seating capacity
3897,5,1,16,Interior/exterior condition
3897,5,2,11,Test-driving the vehicle
3897,5,3,15,Vehicle age
3897,5,4,1,Certified Pre-Owned (CPO) vehicle
3897,5,5,13,Purchase price
3897,6,1,9,Pre-approved loan for the vehicle
3897,6,2,6,Vehicle fuel efficiency
3897,6,3,17,Cargo space
3897,6,4,4,Vehicle history report available
3897,6,5,3,Number of previous owners
3898,1,1,6,Vehicle fuel efficiency
3898,1,2,14,Vehicle seating capacity
3898,1,3,2,Brand/Make
3898,1,4,5,Where was the vehicle previously used?
3898,1,5,12,Mileage on the vehicle
3898,2,1,15,Vehicle age
3898,2,2,10,Pre-purchase independent inspection
3898,2,3,17,Cargo space
3898,2,4,1,Certified Pre-Owned (CPO) vehicle
3898,2,5,16,Interior/exterior condition
3898,3,1,11,Test-driving the vehicle
3898,3,2,7,Vehicle warranty
3898,3,3,3,Number of previous owners
3898,3,4,4,Vehicle history report available
3898,3,5,8,Return window
3898,4,1,9,Pre-approved loan for the vehicle
3898,4,2,13,Purchase price
3898,4,3,11,Test-driving the vehicle
3898,4,4,6,Vehicle fuel efficiency
3898,4,5,7,Vehicle warranty
3898,5,1,14,Vehicle seating capacity
3898,5,2,5,Where was the vehicle previously used?
3898,5,3,1,Certified Pre-Owned (CPO) vehicle
3898,5,4,12,Mileage on the vehicle
3898,5,5,16,Interior/exterior condition
3898,6,1,2,Brand/Make
3898,6,2,4,Vehicle history report available
3898,6,3,8,Return window
3898,6,4,3,Number of previous owners
3898,6,5,10,Pre-purchase independent inspection
3899,1,1,5,Where was the vehicle previously used?
3899,1,2,12,Mileage on the vehicle
3899,1,3,1,Certified Pre-Owned (CPO) vehicle
3899,1,4,13,Purchase price
3899,1,5,8,Return window
3899,2,1,7,Vehicle warranty
3899,2,2,3,Number of previous owners
3899,2,3,10,Pre-purchase independent inspection
3899,2,4,11,Test-driving the vehicle
3899,2,5,14,Vehicle seating capacity
3899,3,1,4,Vehicle history report available
3899,3,2,15,Vehicle age
3899,3,3,6,Vehicle fuel efficiency
3899,3,4,9,Pre-approved loan for the vehicle
3899,3,5,16,Interior/exterior condition
3899,4,1,17,Cargo space
3899,4,2,2,Brand/Make
3899,4,3,5,Where was the vehicle previously used?
3899,4,4,9,Pre-approved loan for the vehicle
3899,4,5,1,Certified Pre-Owned (CPO) vehicle
3899,5,1,16,Interior/exterior condition
3899,5,2,15,Vehicle age
3899,5,3,2,Brand/Make
3899,5,4,17,Cargo space
3899,5,5,14,Vehicle seating capacity
3899,6,1,3,Number of previous owners
3899,6,2,4,Vehicle history report available
3899,6,3,7,Vehicle warranty
3899,6,4,6,Vehicle fuel efficiency
3899,6,5,11,Test-driving the vehicle
3900,1,1,8,Return window
3900,1,2,17,Cargo space
3900,1,3,7,Vehicle warranty
3900,1,4,14,Vehicle seating capacity
3900,1,5,15,Vehicle age
3900,2,1,5,Where was the vehicle previously used?
3900,2,2,2,Brand/Make
3900,2,3,4,Vehicle history report available
3900,2,4,1,Certified Pre-Owned (CPO) vehicle
3900,2,5,13,Purchase price
3900,3,1,12,Mileage on the vehicle
3900,3,2,16,Interior/exterior condition
3900,3,3,10,Pre-purchase independent inspection
3900,3,4,9,Pre-approved loan for the vehicle
3900,3,5,3,Number of previous owners
3900,4,1,6,Vehicle fuel efficiency
3900,4,2,11,Test-driving the vehicle
3900,4,3,16,Interior/exterior condition
3900,4,4,12,Mileage on the vehicle
3900,4,5,10,Pre-purchase independent inspection
3900,5,1,8,Return window
3900,5,2,15,Vehicle age
3900,5,3,13,Purchase price
3900,5,4,4,Vehicle history report available
3900,5,5,2,Brand/Make
3900,6,1,5,Where was the vehicle previously used?
3900,6,2,11,Test-driving the vehicle
3900,6,3,9,Pre-approved loan for the vehicle
3900,6,4,1,Certified Pre-Owned (CPO) vehicle
3900,6,5,17,Cargo space
3901,1,1,6,Vehicle fuel efficiency
3901,1,2,11,Test-driving the vehicle
3901,1,3,15,Vehicle age
3901,1,4,8,Return window
3901,1,5,4,Vehicle history report available
3901,2,1,5,Where was the vehicle previously used?
3901,2,2,10,Pre-purchase independent inspection
3901,2,3,12,Mileage on the vehicle
3901,2,4,7,Vehicle warranty
3901,2,5,13,Purchase price
3901,3,1,9,Pre-approved loan for the vehicle
3901,3,2,3,Number of previous owners
3901,3,3,14,Vehicle seating capacity
3901,3,4,1,Certified Pre-Owned (CPO) vehicle
3901,3,5,17,Cargo space
3901,4,1,2,Brand/Make
3901,4,2,16,Interior/exterior condition
3901,4,3,11,Test-driving the vehicle
3901,4,4,9,Pre-approved loan for the vehicle
3901,4,5,14,Vehicle seating capacity
3901,5,1,2,Brand/Make
3901,5,2,5,Where was the vehicle previously used?
3901,5,3,15,Vehicle age
3901,5,4,10,Pre-purchase independent inspection
3901,5,5,7,Vehicle warranty
3901,6,1,8,Return window
3901,6,2,13,Purchase price
3901,6,3,1,Certified Pre-Owned (CPO) vehicle
3901,6,4,4,Vehicle history report available
3901,6,5,3,Number of previous owners
3902,1,1,1,Certified Pre-Owned (CPO) vehicle
3902,1,2,2,Brand/Make
3902,1,3,6,Vehicle fuel efficiency
3902,1,4,16,Interior/exterior condition
3902,1,5,9,Pre-approved loan for the vehicle
3902,2,1,17,Cargo space
3902,2,2,11,Test-driving the vehicle
3902,2,3,15,Vehicle age
3902,2,4,14,Vehicle seating capacity
3902,2,5,3,Number of previous owners
3902,3,1,8,Return window
3902,3,2,5,Where was the vehicle previously used?
3902,3,3,10,Pre-purchase independent inspection
3902,3,4,7,Vehicle warranty
3902,3,5,13,Purchase price
3902,4,1,4,Vehicle history report available
3902,4,2,12,Mileage on the vehicle
3902,4,3,13,Purchase price
3902,4,4,11,Test-driving the vehicle
3902,4,5,14,Vehicle seating capacity
3902,5,1,15,Vehicle age
3902,5,2,6,Vehicle fuel efficiency
3902,5,3,2,Brand/Make
3902,5,4,3,Number of previous owners
3902,5,5,10,Pre-purchase independent inspection
3902,6,1,8,Return window
3902,6,2,12,Mileage on the vehicle
3902,6,3,16,Interior/exterior condition
3902,6,4,9,Pre-approved loan for the vehicle
3902,6,5,4,Vehicle history report available
3903,1,1,8,Return window
3903,1,2,16,Interior/exterior condition
3903,1,3,1,Certified Pre-Owned (CPO) vehicle
3903,1,4,9,Pre-approved loan for the vehicle
3903,1,5,17,Cargo space
3903,2,1,15,Vehicle age
3903,2,2,6,Vehicle fuel efficiency
3903,2,3,10,Pre-purchase independent inspection
3903,2,4,11,Test-driving the vehicle
3903,2,5,14,Vehicle seating capacity
3903,3,1,2,Brand/Make
3903,3,2,13,Purchase price
3903,3,3,12,Mileage on the vehicle
3903,3,4,3,Number of previous owners
3903,3,5,5,Where was the vehicle previously used?
3903,4,1,7,Vehicle warranty
3903,4,2,4,Vehicle history report available
3903,4,3,15,Vehicle age
3903,4,4,1,Certified Pre-Owned (CPO) vehicle
3903,4,5,2,Brand/Make
3903,5,1,3,Number of previous owners
3903,5,2,7,Vehicle warranty
3903,5,3,5,Where was the vehicle previously used?
3903,5,4,4,Vehicle history report available
3903,5,5,17,Cargo space
3903,6,1,12,Mileage on the vehicle
3903,6,2,6,Vehicle fuel efficiency
3903,6,3,13,Purchase price
3903,6,4,11,Test-driving the vehicle
3903,6,5,14,Vehicle seating capacity
3905,1,1,8,Return window
3905,1,2,11,Test-driving the vehicle
3905,1,3,15,Vehicle age
3905,1,4,16,Interior/exterior condition
3905,1,5,10,Pre-purchase independent inspection
3905,2,1,6,Vehicle fuel efficiency
3905,2,2,7,Vehicle warranty
3905,2,3,14,Vehicle seating capacity
3905,2,4,4,Vehicle history report available
3905,2,5,1,Certified Pre-Owned (CPO) vehicle
3905,3,1,5,Where was the vehicle previously used?
3905,3,2,9,Pre-approved loan for the vehicle
3905,3,3,13,Purchase price
3905,3,4,17,Cargo space
3905,3,5,12,Mileage on the vehicle
3905,4,1,2,Brand/Make
3905,4,2,3,Number of previous owners
3905,4,3,17,Cargo space
3905,4,4,5,Where was the vehicle previously used?
3905,4,5,14,Vehicle seating capacity
3905,5,1,12,Mileage on the vehicle
3905,5,2,15,Vehicle age
3905,5,3,11,Test-driving the vehicle
3905,5,4,6,Vehicle fuel efficiency
3905,5,5,2,Brand/Make
3905,6,1,7,Vehicle warranty
3905,6,2,10,Pre-purchase independent inspection
3905,6,3,16,Interior/exterior condition
3905,6,4,4,Vehicle history report available
3905,6,5,8,Return window
3906,1,1,11,Test-driving the vehicle
3906,1,2,2,Brand/Make
3906,1,3,10,Pre-purchase independent inspection
3906,1,4,5,Where was the vehicle previously used?
3906,1,5,6,Vehicle fuel efficiency
3906,2,1,17,Cargo space
3906,2,2,13,Purchase price
3906,2,3,8,Return window
3906,2,4,7,Vehicle warranty
3906,2,5,16,Interior/exterior condition
3906,3,1,3,Number of previous owners
3906,3,2,9,Pre-approved loan for the vehicle
3906,3,3,1,Certified Pre-Owned (CPO) vehicle
3906,3,4,14,Vehicle seating capacity
3906,3,5,12,Mileage on the vehicle
3906,4,1,15,Vehicle age
3906,4,2,4,Vehicle history report available
3906,4,3,3,Number of previous owners
3906,4,4,16,Interior/exterior condition
3906,4,5,11,Test-driving the vehicle
3906,5,1,13,Purchase price
3906,5,2,2,Brand/Make
3906,5,3,1,Certified Pre-Owned (CPO) vehicle
3906,5,4,10,Pre-purchase independent inspection
3906,5,5,6,Vehicle fuel efficiency
3906,6,1,14,Vehicle seating capacity
3906,6,2,5,Where was the vehicle previously used?
3906,6,3,12,Mileage on the vehicle
3906,6,4,8,Return window
3906,6,5,17,Cargo space
3907,1,1,3,Number of previous owners
3907,1,2,9,Pre-approved loan for the vehicle
3907,1,3,8,Return window
3907,1,4,17,Cargo space
3907,1,5,10,Pre-purchase independent inspection
3907,2,1,13,Purchase price
3907,2,2,5,Where was the vehicle previously used?
3907,2,3,6,Vehicle fuel efficiency
3907,2,4,16,Interior/exterior condition
3907,2,5,14,Vehicle seating capacity
3907,3,1,11,Test-driving the vehicle
3907,3,2,4,Vehicle history report available
